,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
332713,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,23,3,255.9199981689453,26.0,6,37307060.0,37306804.0,2020-02-23 03:59:59.999+04,2020-02-23 03:59:59.999+04,2020-02-23 03:00:00+04,2020-02-23 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-23 03:00:00+04,8
332732,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,23,2,312.7799987792969,25.0,6,37306804.0,37306492.0,2020-02-23 02:59:59.999+04,2020-02-23 02:59:59.999+04,2020-02-23 02:00:00+04,2020-02-23 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-23 02:00:00+04,8
332773,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,23,1,284.3500061035156,23.899999618530273,6,37306492.0,37306208.0,2020-02-23 01:59:59.999+04,2020-02-23 01:59:59.999+04,2020-02-23 01:00:00+04,2020-02-23 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-23 01:00:00+04,8
332776,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,23,0,341.2200012207031,23.06999969482422,6,37306208.0,37305868.0,2020-02-23 00:59:59.999+04,2020-02-23 00:59:59.999+04,2020-02-23 00:00:00+04,2020-02-23 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-23 00:00:00+04,8
332808,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,23,341.2200012207031,22.920000076293945,5,37305868.0,37305524.0,2020-02-22 23:59:59.999+04,2020-02-22 23:59:59.999+04,2020-02-22 23:00:00+04,2020-02-22 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 23:00:00+04,8
332850,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,22,369.6499938964844,23.32999992370605,5,37305524.0,37305156.0,2020-02-22 22:59:59.999+04,2020-02-22 22:59:59.999+04,2020-02-22 22:00:00+04,2020-02-22 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 22:00:00+04,8
332881,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,21,341.2200012207031,24.0,5,37305156.0,37304816.0,2020-02-22 21:59:59.999+04,2020-02-22 21:59:59.999+04,2020-02-22 21:00:00+04,2020-02-22 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 21:00:00+04,8
332903,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,20,369.6499938964844,24.0,5,37304816.0,37304444.0,2020-02-22 20:59:59.999+04,2020-02-22 20:59:59.999+04,2020-02-22 20:00:00+04,2020-02-22 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 20:00:00+04,8
332948,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,19,312.7900085449219,24.0,5,37304444.0,37304132.0,2020-02-22 19:59:59.999+04,2020-02-22 19:59:59.999+04,2020-02-22 19:00:00+04,2020-02-22 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 19:00:00+04,8
332961,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,18,398.0899963378906,24.0,5,37304132.0,37303736.0,2020-02-22 18:59:59.999+04,2020-02-22 18:59:59.999+04,2020-02-22 18:00:00+04,2020-02-22 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 18:00:00+04,8
332991,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,17,398.0899963378906,24.0,5,37303736.0,37303336.0,2020-02-22 17:59:59.999+04,2020-02-22 17:59:59.999+04,2020-02-22 17:00:00+04,2020-02-22 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 17:00:00+04,8
333022,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,16,398.0899963378906,24.0,5,37303336.0,37302940.0,2020-02-22 16:59:59.999+04,2020-02-22 16:59:59.999+04,2020-02-22 16:00:00+04,2020-02-22 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 16:00:00+04,8
333052,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,15,426.5199890136719,24.20000076293945,5,37302940.0,37302512.0,2020-02-22 15:59:59.999+04,2020-02-22 15:59:59.999+04,2020-02-22 15:00:00+04,2020-02-22 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 15:00:00+04,8
333080,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,14,398.0899963378906,24.399999618530273,5,37302512.0,37302112.0,2020-02-22 14:59:59.999+04,2020-02-22 14:59:59.999+04,2020-02-22 14:00:00+04,2020-02-22 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 14:00:00+04,8
333122,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,13,312.7799987792969,25.0,5,37302112.0,37301800.0,2020-02-22 13:59:59.999+04,2020-02-22 13:59:59.999+04,2020-02-22 13:00:00+04,2020-02-22 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 13:00:00+04,8
333127,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,12,426.5199890136719,25.0,5,37301800.0,37301376.0,2020-02-22 12:59:59.999+04,2020-02-22 12:59:59.999+04,2020-02-22 12:00:00+04,2020-02-22 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 12:00:00+04,8
333157,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,11,199.0500030517578,25.0,5,37301376.0,37301176.0,2020-02-22 11:59:59.999+04,2020-02-22 11:59:59.999+04,2020-02-22 11:00:00+04,2020-02-22 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 11:00:00+04,8
333198,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,10,199.0500030517578,25.0,5,37301176.0,37300976.0,2020-02-22 10:59:59.999+04,2020-02-22 10:59:59.999+04,2020-02-22 10:00:00+04,2020-02-22 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 10:00:00+04,8
333217,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,9,255.91000366210938,25.32999992370605,5,37300976.0,37300720.0,2020-02-22 09:59:59.999+04,2020-02-22 09:59:59.999+04,2020-02-22 09:00:00+04,2020-02-22 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 09:00:00+04,8
333255,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,8,227.47999572753903,26.0,5,37300720.0,37300492.0,2020-02-22 08:59:59.999+04,2020-02-22 08:59:59.999+04,2020-02-22 08:00:00+04,2020-02-22 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 08:00:00+04,8
333293,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,7,199.0500030517578,26.0,5,37300492.0,37300292.0,2020-02-22 07:59:59.999+04,2020-02-22 07:59:59.999+04,2020-02-22 07:00:00+04,2020-02-22 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 07:00:00+04,8
333315,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,6,227.47999572753903,26.0,5,37300292.0,37300068.0,2020-02-22 06:59:59.999+04,2020-02-22 06:59:59.999+04,2020-02-22 06:00:00+04,2020-02-22 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 06:00:00+04,8
333345,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,5,227.47999572753903,26.0,5,37300068.0,37299840.0,2020-02-22 05:59:59.999+04,2020-02-22 05:59:59.999+04,2020-02-22 05:00:00+04,2020-02-22 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 05:00:00+04,8
333373,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,4,255.91000366210938,25.56999969482422,5,37299840.0,37299584.0,2020-02-22 04:59:59.999+04,2020-02-22 04:59:59.999+04,2020-02-22 04:00:00+04,2020-02-22 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 04:00:00+04,8
333414,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,3,227.47999572753903,24.56999969482422,5,37299584.0,37299356.0,2020-02-22 03:59:59.999+04,2020-02-22 03:59:59.999+04,2020-02-22 03:00:00+04,2020-02-22 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 03:00:00+04,8
333415,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,2,255.91000366210938,23.899999618530273,5,37299356.0,37299100.0,2020-02-22 02:59:59.999+04,2020-02-22 02:59:59.999+04,2020-02-22 02:00:00+04,2020-02-22 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 02:00:00+04,8
333450,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,1,284.3500061035156,23.06999969482422,5,37299100.0,37298816.0,2020-02-22 01:59:59.999+04,2020-02-22 01:59:59.999+04,2020-02-22 01:00:00+04,2020-02-22 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 01:00:00+04,8
333490,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,22,0,284.3500061035156,22.899999618530273,5,37298816.0,37298532.0,2020-02-22 00:59:59.999+04,2020-02-22 00:59:59.999+04,2020-02-22 00:00:00+04,2020-02-22 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-22 00:00:00+04,8
333525,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,23,284.3500061035156,22.899999618530273,4,37298532.0,37298248.0,2020-02-21 23:59:59.999+04,2020-02-21 23:59:59.999+04,2020-02-21 23:00:00+04,2020-02-21 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 23:00:00+04,8
333553,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,22,284.3500061035156,22.899999618530273,4,37298248.0,37297964.0,2020-02-21 22:59:59.999+04,2020-02-21 22:59:59.999+04,2020-02-21 22:00:00+04,2020-02-21 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 22:00:00+04,8
333583,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,21,284.3500061035156,22.899999618530273,4,37297964.0,37297676.0,2020-02-21 21:59:59.999+04,2020-02-21 21:59:59.999+04,2020-02-21 21:00:00+04,2020-02-21 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 21:00:00+04,8
333591,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,20,284.3500061035156,22.899999618530273,4,37297676.0,37297392.0,2020-02-21 20:59:59.999+04,2020-02-21 20:59:59.999+04,2020-02-21 20:00:00+04,2020-02-21 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 20:00:00+04,8
333644,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,19,284.3500061035156,23.479999542236328,4,37297392.0,37297108.0,2020-02-21 19:59:59.999+04,2020-02-21 19:59:59.999+04,2020-02-21 19:00:00+04,2020-02-21 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 19:00:00+04,8
333672,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,18,312.7900085449219,23.60000038146973,4,37297108.0,37296796.0,2020-02-21 18:59:59.999+04,2020-02-21 18:59:59.999+04,2020-02-21 18:00:00+04,2020-02-21 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 18:00:00+04,8
333695,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,17,312.7799987792969,23.60000038146973,4,37296796.0,37296484.0,2020-02-21 17:59:59.999+04,2020-02-21 17:59:59.999+04,2020-02-21 17:00:00+04,2020-02-21 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 17:00:00+04,8
333732,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,16,369.6600036621094,23.60000038146973,4,37296484.0,37296112.0,2020-02-21 16:59:59.999+04,2020-02-21 16:59:59.999+04,2020-02-21 16:00:00+04,2020-02-21 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 16:00:00+04,8
333742,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,15,341.2200012207031,23.60000038146973,4,37296112.0,37295772.0,2020-02-21 15:59:59.999+04,2020-02-21 15:59:59.999+04,2020-02-21 15:00:00+04,2020-02-21 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 15:00:00+04,8
333768,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,14,341.2200012207031,23.60000038146973,4,37295772.0,37295432.0,2020-02-21 14:59:59.999+04,2020-02-21 14:59:59.999+04,2020-02-21 14:00:00+04,2020-02-21 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 14:00:00+04,8
333803,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,13,369.6499938964844,23.60000038146973,4,37295432.0,37295060.0,2020-02-21 13:59:59.999+04,2020-02-21 13:59:59.999+04,2020-02-21 13:00:00+04,2020-02-21 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 13:00:00+04,8
333840,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,12,426.5299987792969,23.60000038146973,4,37295060.0,37294636.0,2020-02-21 12:59:59.999+04,2020-02-21 12:59:59.999+04,2020-02-21 12:00:00+04,2020-02-21 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 12:00:00+04,8
333878,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,11,199.0500030517578,23.60000038146973,4,37294636.0,37294436.0,2020-02-21 11:59:59.999+04,2020-02-21 11:59:59.999+04,2020-02-21 11:00:00+04,2020-02-21 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 11:00:00+04,8
333886,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,10,199.0399932861328,23.729999542236328,4,37294436.0,37294236.0,2020-02-21 10:59:59.999+04,2020-02-21 10:59:59.999+04,2020-02-21 10:00:00+04,2020-02-21 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 10:00:00+04,8
333923,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,9,227.47999572753903,23.79999923706055,4,37294236.0,37294008.0,2020-02-21 09:59:59.999+04,2020-02-21 09:59:59.999+04,2020-02-21 09:00:00+04,2020-02-21 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 09:00:00+04,8
333940,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,8,199.0399932861328,23.79999923706055,4,37294008.0,37293812.0,2020-02-21 08:59:59.999+04,2020-02-21 08:59:59.999+04,2020-02-21 08:00:00+04,2020-02-21 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 08:00:00+04,8
333980,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,7,199.0500030517578,23.79999923706055,4,37293812.0,37293612.0,2020-02-21 07:59:59.999+04,2020-02-21 07:59:59.999+04,2020-02-21 07:00:00+04,2020-02-21 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 07:00:00+04,8
334023,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,6,199.0399932861328,23.79999923706055,4,37293612.0,37293412.0,2020-02-21 06:59:59.999+04,2020-02-21 06:59:59.999+04,2020-02-21 06:00:00+04,2020-02-21 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 06:00:00+04,8
334046,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,5,227.47999572753903,23.79999923706055,4,37293412.0,37293184.0,2020-02-21 05:59:59.999+04,2020-02-21 05:59:59.999+04,2020-02-21 05:00:00+04,2020-02-21 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 05:00:00+04,8
334057,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,4,227.47999572753903,23.79999923706055,4,37293184.0,37292956.0,2020-02-21 04:59:59.999+04,2020-02-21 04:59:59.999+04,2020-02-21 04:00:00+04,2020-02-21 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 04:00:00+04,8
334101,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,3,227.47999572753903,23.79999923706055,4,37292956.0,37292728.0,2020-02-21 03:59:59.999+04,2020-02-21 03:59:59.999+04,2020-02-21 03:00:00+04,2020-02-21 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 03:00:00+04,8
334135,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,2,255.91000366210938,23.79999923706055,4,37292728.0,37292476.0,2020-02-21 02:59:59.999+04,2020-02-21 02:59:59.999+04,2020-02-21 02:00:00+04,2020-02-21 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 02:00:00+04,8
334144,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,1,227.47999572753903,23.1299991607666,4,37292476.0,37292248.0,2020-02-21 01:59:59.999+04,2020-02-21 01:59:59.999+04,2020-02-21 01:00:00+04,2020-02-21 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 01:00:00+04,8
334200,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,21,0,284.3500061035156,22.79999923706055,4,37292248.0,37291964.0,2020-02-21 00:59:59.999+04,2020-02-21 00:59:59.999+04,2020-02-21 00:00:00+04,2020-02-21 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-21 00:00:00+04,8
334201,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,23,284.3500061035156,22.79999923706055,3,37291964.0,37291676.0,2020-02-20 23:59:59.999+04,2020-02-20 23:59:59.999+04,2020-02-20 23:00:00+04,2020-02-20 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 23:00:00+04,8
334245,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,22,284.3500061035156,22.79999923706055,3,37291676.0,37291392.0,2020-02-20 22:59:59.999+04,2020-02-20 22:59:59.999+04,2020-02-20 22:00:00+04,2020-02-20 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 22:00:00+04,8
334263,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,21,255.91000366210938,22.79999923706055,3,37291392.0,37291136.0,2020-02-20 21:59:59.999+04,2020-02-20 21:59:59.999+04,2020-02-20 21:00:00+04,2020-02-20 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 21:00:00+04,8
334288,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,20,227.47999572753903,22.79999923706055,3,37291136.0,37290912.0,2020-02-20 20:59:59.999+04,2020-02-20 20:59:59.999+04,2020-02-20 20:00:00+04,2020-02-20 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 20:00:00+04,8
334342,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,19,312.7900085449219,22.79999923706055,3,37290912.0,37290596.0,2020-02-20 19:59:59.999+04,2020-02-20 19:59:59.999+04,2020-02-20 19:00:00+04,2020-02-20 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 19:00:00+04,8
334369,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,18,284.3500061035156,22.79999923706055,3,37290596.0,37290312.0,2020-02-20 18:59:59.999+04,2020-02-20 18:59:59.999+04,2020-02-20 18:00:00+04,2020-02-20 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 18:00:00+04,8
334399,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,17,199.0399932861328,22.79999923706055,3,37290312.0,37290112.0,2020-02-20 17:59:59.999+04,2020-02-20 17:59:59.999+04,2020-02-20 17:00:00+04,2020-02-20 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 17:00:00+04,8
334418,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,16,369.6600036621094,23.20000076293945,3,37290112.0,37289744.0,2020-02-20 16:59:59.999+04,2020-02-20 16:59:59.999+04,2020-02-20 16:00:00+04,2020-02-20 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 16:00:00+04,8
334446,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,15,369.6499938964844,23.60000038146973,3,37289744.0,37289376.0,2020-02-20 15:59:59.999+04,2020-02-20 15:59:59.999+04,2020-02-20 15:00:00+04,2020-02-20 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 15:00:00+04,8
334465,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,14,227.47999572753903,23.60000038146973,3,37289376.0,37289148.0,2020-02-20 14:59:59.999+04,2020-02-20 14:59:59.999+04,2020-02-20 14:00:00+04,2020-02-20 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 14:00:00+04,8
334499,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,13,227.47999572753903,23.60000038146973,3,37289148.0,37288920.0,2020-02-20 13:59:59.999+04,2020-02-20 13:59:59.999+04,2020-02-20 13:00:00+04,2020-02-20 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 13:00:00+04,8
334535,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,12,398.0899963378906,23.60000038146973,3,37288920.0,37288520.0,2020-02-20 12:59:59.999+04,2020-02-20 12:59:59.999+04,2020-02-20 12:00:00+04,2020-02-20 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 12:00:00+04,8
334569,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,11,28.440000534057614,23.60000038146973,3,37288520.0,37288492.0,2020-02-20 11:59:59.999+04,2020-02-20 11:59:59.999+04,2020-02-20 11:00:00+04,2020-02-20 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 11:00:00+04,8
334595,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,10,255.91000366210938,23.60000038146973,3,37288492.0,37288236.0,2020-02-20 10:59:59.999+04,2020-02-20 10:59:59.999+04,2020-02-20 10:00:00+04,2020-02-20 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 10:00:00+04,8
334630,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,9,170.61000061035156,24.0,3,37288236.0,37288068.0,2020-02-20 09:59:59.999+04,2020-02-20 09:59:59.999+04,2020-02-20 09:00:00+04,2020-02-20 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 09:00:00+04,8
334648,43dc4fc1-b1c1-4291-947e-5a286996eb75,2020,2,20,8,199.0399932861328,24.399999618530273,3,37288068.0,37287868.0,2020-02-20 08:59:59.999+04,2020-02-20 08:59:59.999+04,2020-02-20 08:00:00+04,2020-02-20 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2020-02-20 08:00:00+04,8
