,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
2293,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,11,466.5,29.934999465942386,6,42433364.0,42432896.0,2021-04-17 11:57:25.677+04,2021-04-17 11:59:59.999+04,2021-04-17 11:00:04.851+04,2021-04-17 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 11:00:00+04,15
2341,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,10,426.5,28.739999771118164,6,42432896.0,42432472.0,2021-04-17 10:57:03.851+04,2021-04-17 10:59:59.999+04,2021-04-17 10:02:39.357+04,2021-04-17 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 10:00:00+04,15
2346,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,9,435.5,27.94375038146973,6,42432472.0,42432036.0,2021-04-17 09:59:38.34+04,2021-04-17 09:59:59.999+04,2021-04-17 09:02:16.944+04,2021-04-17 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 09:00:00+04,15
2393,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,8,413.1000061035156,26.95000076293945,6,42432036.0,42431624.0,2021-04-17 08:59:15.909+04,2021-04-17 08:59:59.999+04,2021-04-17 08:01:54.364+04,2021-04-17 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 08:00:00+04,15
2441,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,7,377.70001220703125,26.183332443237305,6,42431624.0,42431244.0,2021-04-17 07:58:53.275+04,2021-04-17 07:59:59.999+04,2021-04-17 07:01:28.132+04,2021-04-17 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 07:00:00+04,15
2448,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,6,404.2999877929688,25.85625076293945,6,42431244.0,42430840.0,2021-04-17 06:58:27.029+04,2021-04-17 06:59:59.999+04,2021-04-17 06:01:05.916+04,2021-04-17 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 06:00:00+04,15
2500,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,5,404.2999877929688,26.23125076293945,6,42430840.0,42430436.0,2021-04-17 05:58:04.867+04,2021-04-17 05:59:59.999+04,2021-04-17 05:00:42.426+04,2021-04-17 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 05:00:00+04,15
2546,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,4,426.5,0.0,6,42430436.0,42430008.0,2021-04-17 04:57:40.955+04,2021-04-17 04:59:59.999+04,2021-04-17 04:00:20.74+04,2021-04-17 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 04:00:00+04,15
2551,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,3,399.8999938964844,0.0,6,42430008.0,42429608.0,2021-04-17 03:57:19.256+04,2021-04-17 03:59:59.999+04,2021-04-17 03:02:59.582+04,2021-04-17 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 03:00:00+04,15
2598,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,2,453.20001220703125,0.0,6,42429608.0,42429156.0,2021-04-17 02:59:58.59+04,2021-04-17 02:59:59.999+04,2021-04-17 02:02:37.46+04,2021-04-17 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 02:00:00+04,15
2649,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,1,453.20001220703125,0.0,6,42429156.0,42428704.0,2021-04-17 01:59:36.303+04,2021-04-17 01:59:59.999+04,2021-04-17 01:02:14.93+04,2021-04-17 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 01:00:00+04,15
2656,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,17,0,470.8999938964844,0.0,6,42428704.0,42428232.0,2021-04-17 00:59:13.877+04,2021-04-17 00:59:59.999+04,2021-04-17 00:01:53.229+04,2021-04-17 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-17 00:00:00+04,15
2701,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,23,466.5,0.0,5,42428232.0,42427764.0,2021-04-16 23:58:52.172+04,2021-04-16 23:59:59.999+04,2021-04-16 23:01:28.961+04,2021-04-16 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 23:00:00+04,15
2749,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,22,444.2999877929688,0.0,5,42427764.0,42427320.0,2021-04-16 22:58:27.946+04,2021-04-16 22:59:59.999+04,2021-04-16 22:01:05.193+04,2021-04-16 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 22:00:00+04,15
2757,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,21,497.70001220703125,0.0,5,42427320.0,42426824.0,2021-04-16 21:58:03.646+04,2021-04-16 21:59:59.999+04,2021-04-16 21:00:42.052+04,2021-04-16 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 21:00:00+04,15
2801,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,20,510.8999938964844,0.0,5,42426824.0,42426312.0,2021-04-16 20:57:40.941+04,2021-04-16 20:59:59.999+04,2021-04-16 20:00:18.351+04,2021-04-16 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 20:00:00+04,15
2851,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,19,475.3999938964844,0.0,5,42426312.0,42425836.0,2021-04-16 19:57:17.286+04,2021-04-16 19:59:59.999+04,2021-04-16 19:02:57.396+04,2021-04-16 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 19:00:00+04,15
2860,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,18,524.2999877929689,0.0,5,42425836.0,42425312.0,2021-04-16 18:59:56.213+04,2021-04-16 18:59:59.999+04,2021-04-16 18:02:35.642+04,2021-04-16 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 18:00:00+04,15
2906,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,17,555.2999877929689,0.0,5,42425312.0,42424756.0,2021-04-16 17:59:34.594+04,2021-04-16 17:59:59.999+04,2021-04-16 17:02:14.143+04,2021-04-16 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 17:00:00+04,15
2956,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,16,537.5999755859375,0.0,5,42424756.0,42424220.0,2021-04-16 16:59:12.522+04,2021-04-16 16:59:59.999+04,2021-04-16 16:01:51.988+04,2021-04-16 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 16:00:00+04,15
2963,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,15,528.7000122070311,0.0,5,42424220.0,42423692.0,2021-04-16 15:58:50.947+04,2021-04-16 15:59:59.999+04,2021-04-16 15:01:28.3+04,2021-04-16 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 15:00:00+04,15
3012,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,14,533.2000122070311,0.0,5,42423692.0,42423160.0,2021-04-16 14:58:27.284+04,2021-04-16 14:59:59.999+04,2021-04-16 14:01:05.124+04,2021-04-16 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 14:00:00+04,15
3058,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,13,550.9000244140625,0.0,5,42423160.0,42422608.0,2021-04-16 13:58:04.094+04,2021-04-16 13:59:59.999+04,2021-04-16 13:00:43.55+04,2021-04-16 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 13:00:00+04,15
3061,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,12,542.0999755859375,0.0,5,42422608.0,42422064.0,2021-04-16 12:57:42.533+04,2021-04-16 12:59:59.999+04,2021-04-16 12:00:21.019+04,2021-04-16 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 12:00:00+04,15
3127,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,11,488.70001220703125,30.63157844543457,5,42422064.0,42421576.0,2021-04-16 11:57:19.979+04,2021-04-16 11:59:59.999+04,2021-04-16 11:02:58.3+04,2021-04-16 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 11:00:00+04,15
3130,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,10,462.1000061035156,29.98947334289551,5,42421576.0,42421116.0,2021-04-16 10:59:57.155+04,2021-04-16 10:59:59.999+04,2021-04-16 10:02:36.585+04,2021-04-16 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 10:00:00+04,15
3175,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,9,453.20001220703125,28.899999618530273,5,42421116.0,42420660.0,2021-04-16 09:59:35.546+04,2021-04-16 09:59:59.999+04,2021-04-16 09:02:15.073+04,2021-04-16 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 09:00:00+04,15
3221,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,8,448.70001220703125,27.652631759643555,5,42420660.0,42420212.0,2021-04-16 08:59:14.052+04,2021-04-16 08:59:59.999+04,2021-04-16 08:01:52.64+04,2021-04-16 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 08:00:00+04,15
3237,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,7,426.5,27.274999618530273,5,42420212.0,42419788.0,2021-04-16 07:58:51.523+04,2021-04-16 07:59:59.999+04,2021-04-16 07:01:28.648+04,2021-04-16 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 07:00:00+04,15
3273,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,6,404.2999877929688,27.142105102539066,5,42419788.0,42419380.0,2021-04-16 06:58:27.615+04,2021-04-16 06:59:59.999+04,2021-04-16 06:01:03.874+04,2021-04-16 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 06:00:00+04,15
3328,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,5,399.8999938964844,27.27142906188965,5,42419380.0,42418984.0,2021-04-16 05:58:02.829+04,2021-04-16 05:59:59.999+04,2021-04-16 05:00:41.465+04,2021-04-16 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 05:00:00+04,15
3332,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,4,431.0,27.33333396911621,5,42418984.0,42418552.0,2021-04-16 04:57:40.432+04,2021-04-16 04:59:59.999+04,2021-04-16 04:00:16.879+04,2021-04-16 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 04:00:00+04,15
3378,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,3,439.7999877929688,27.45000076293945,5,42418552.0,42418112.0,2021-04-16 03:57:15.172+04,2021-04-16 03:59:59.999+04,2021-04-16 03:02:54.196+04,2021-04-16 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 03:00:00+04,15
3428,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,2,479.8999938964844,27.65999984741211,5,42418112.0,42417632.0,2021-04-16 02:59:53.148+04,2021-04-16 02:59:59.999+04,2021-04-16 02:02:32.349+04,2021-04-16 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 02:00:00+04,15
3460,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,1,502.0,27.622222900390625,5,42417632.0,42417128.0,2021-04-16 01:59:31.27+04,2021-04-16 01:59:59.999+04,2021-04-16 01:02:09.971+04,2021-04-16 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 01:00:00+04,15
3476,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,16,0,537.5999755859375,27.78888893127441,5,42417128.0,42416592.0,2021-04-16 00:59:08.907+04,2021-04-16 00:59:59.999+04,2021-04-16 00:01:46.785+04,2021-04-16 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-16 00:00:00+04,15
3528,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,23,546.5,27.99411773681641,4,42416592.0,42416044.0,2021-04-15 23:58:45.748+04,2021-04-15 23:59:59.999+04,2021-04-15 23:01:24.551+04,2021-04-15 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 23:00:00+04,15
3539,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,22,550.9000244140625,28.28333282470703,4,42416044.0,42415496.0,2021-04-15 22:58:23.52+04,2021-04-15 22:59:59.999+04,2021-04-15 22:01:02.378+04,2021-04-15 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 22:00:00+04,15
3585,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,21,564.2999877929688,28.564706802368164,4,42415496.0,42414928.0,2021-04-15 21:58:00.679+04,2021-04-15 21:59:59.999+04,2021-04-15 21:00:39.35+04,2021-04-15 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 21:00:00+04,15
3626,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,20,568.7000122070312,28.97368431091309,4,42414928.0,42414360.0,2021-04-15 20:57:38.326+04,2021-04-15 20:59:59.999+04,2021-04-15 20:00:17.207+04,2021-04-15 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 20:00:00+04,15
3641,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,19,528.7000122070311,29.60000038146973,4,42414360.0,42413832.0,2021-04-15 19:57:16.162+04,2021-04-15 19:59:59.999+04,2021-04-15 19:02:56.46+04,2021-04-15 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 19:00:00+04,15
3688,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,18,568.7000122070312,30.13333320617676,4,42413832.0,42413264.0,2021-04-15 18:59:55.406+04,2021-04-15 18:59:59.999+04,2021-04-15 18:02:32.142+04,2021-04-15 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 18:00:00+04,15
3729,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,17,568.7000122070312,31.05789566040039,4,42413264.0,42412696.0,2021-04-15 17:59:30.127+04,2021-04-15 17:59:59.999+04,2021-04-15 17:02:09.804+04,2021-04-15 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 17:00:00+04,15
3749,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,16,595.4000244140625,32.205001831054695,4,42412696.0,42412100.0,2021-04-15 16:59:08.785+04,2021-04-15 16:59:59.999+04,2021-04-15 16:01:47.712+04,2021-04-15 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 16:00:00+04,15
3790,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,15,586.4000244140625,32.77000045776367,4,42412100.0,42411512.0,2021-04-15 15:58:45.722+04,2021-04-15 15:59:59.999+04,2021-04-15 15:01:20.521+04,2021-04-15 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 15:00:00+04,15
3836,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,14,559.7999877929689,33.15999984741211,4,42411512.0,42410952.0,2021-04-15 14:58:19.465+04,2021-04-15 14:59:59.999+04,2021-04-15 14:00:58.55+04,2021-04-15 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 14:00:00+04,15
3844,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,13,537.5999755859375,33.61666488647461,4,42410952.0,42410416.0,2021-04-15 13:57:57.511+04,2021-04-15 13:59:59.999+04,2021-04-15 13:00:37.272+04,2021-04-15 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 13:00:00+04,15
3884,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,12,537.5999755859375,33.55500030517578,4,42410416.0,42409880.0,2021-04-15 12:57:36.241+04,2021-04-15 12:59:59.999+04,2021-04-15 12:00:14.85+04,2021-04-15 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 12:00:00+04,15
3941,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,11,484.2999877929688,32.37647247314453,4,42409880.0,42409396.0,2021-04-15 11:57:13.788+04,2021-04-15 11:59:59.999+04,2021-04-15 11:02:52.277+04,2021-04-15 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 11:00:00+04,15
3946,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,10,457.6000061035156,32.41110992431641,4,42409396.0,42408936.0,2021-04-15 10:59:51.005+04,2021-04-15 10:59:59.999+04,2021-04-15 10:02:30.091+04,2021-04-15 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 10:00:00+04,15
3992,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,9,444.2999877929688,31.42631530761719,4,42408936.0,42408492.0,2021-04-15 09:59:29.087+04,2021-04-15 09:59:59.999+04,2021-04-15 09:02:07.862+04,2021-04-15 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 09:00:00+04,15
4040,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,8,435.5,30.323530197143555,4,42408492.0,42408056.0,2021-04-15 08:59:06.824+04,2021-04-15 08:59:59.999+04,2021-04-15 08:01:43.547+04,2021-04-15 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 08:00:00+04,15
4055,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,7,426.5,29.721052169799805,4,42408056.0,42407632.0,2021-04-15 07:58:42.526+04,2021-04-15 07:59:59.999+04,2021-04-15 07:01:21.713+04,2021-04-15 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 07:00:00+04,15
4091,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,6,448.70001220703125,29.670000076293945,4,42407632.0,42407180.0,2021-04-15 06:58:20.738+04,2021-04-15 06:59:59.999+04,2021-04-15 06:01:00.461+04,2021-04-15 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 06:00:00+04,15
4140,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,5,439.8999938964844,30.056249618530273,4,42407180.0,42406740.0,2021-04-15 05:57:58.633+04,2021-04-15 05:59:59.999+04,2021-04-15 05:00:37.163+04,2021-04-15 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 05:00:00+04,15
4170,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,4,457.6000061035156,30.462499618530273,4,42406740.0,42406284.0,2021-04-15 04:57:36.157+04,2021-04-15 04:59:59.999+04,2021-04-15 04:00:14.227+04,2021-04-15 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 04:00:00+04,15
4197,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,3,422.1000061035156,30.671428680419922,4,42406284.0,42405860.0,2021-04-15 03:57:13.197+04,2021-04-15 03:59:59.999+04,2021-04-15 03:02:53.334+04,2021-04-15 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 03:00:00+04,15
4246,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,2,470.8999938964844,31.042856216430664,4,42405860.0,42405392.0,2021-04-15 02:59:52.296+04,2021-04-15 02:59:59.999+04,2021-04-15 02:02:32.109+04,2021-04-15 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 02:00:00+04,15
4263,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,1,519.9000244140625,31.35555648803711,4,42405392.0,42404872.0,2021-04-15 01:59:31.07+04,2021-04-15 01:59:59.999+04,2021-04-15 01:02:08.897+04,2021-04-15 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 01:00:00+04,15
4310,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,15,0,493.1000061035156,31.69375038146973,4,42404872.0,42404376.0,2021-04-15 00:59:07.857+04,2021-04-15 00:59:59.999+04,2021-04-15 00:01:46.469+04,2021-04-15 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-15 00:00:00+04,15
4320,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,23,533.2000122070311,32.02352905273437,3,42404376.0,42403844.0,2021-04-14 23:58:44.636+04,2021-04-14 23:59:59.999+04,2021-04-14 23:01:21.333+04,2021-04-14 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 23:00:00+04,15
4366,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,22,537.5999755859375,32.33333206176758,3,42403844.0,42403308.0,2021-04-14 22:58:20.282+04,2021-04-14 22:59:59.999+04,2021-04-14 22:00:58.136+04,2021-04-14 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 22:00:00+04,15
4410,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,21,542.0,32.650001525878906,3,42403308.0,42402764.0,2021-04-14 21:57:57.098+04,2021-04-14 21:59:59.999+04,2021-04-14 21:00:35.014+04,2021-04-14 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 21:00:00+04,15
4421,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,20,577.5999755859375,33.026317596435554,3,42402764.0,42402188.0,2021-04-14 20:57:33.899+04,2021-04-14 20:59:59.999+04,2021-04-14 20:00:12.69+04,2021-04-14 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 20:00:00+04,15
4464,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,19,519.7999877929689,33.268421173095696,3,42402188.0,42401668.0,2021-04-14 19:57:11.444+04,2021-04-14 19:59:59.999+04,2021-04-14 19:02:51.604+04,2021-04-14 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 19:00:00+04,15
4521,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,18,551.0,33.75,3,42401668.0,42401116.0,2021-04-14 18:59:50.568+04,2021-04-14 18:59:59.999+04,2021-04-14 18:02:28.671+04,2021-04-14 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 18:00:00+04,15
4531,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,4,14,17,590.9000244140625,34.35555648803711,3,42401116.0,42400524.0,2021-04-14 17:59:27.235+04,2021-04-14 17:59:59.999+04,2021-04-14 17:02:06.374+04,2021-04-14 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-04-14 17:00:00+04,15
